gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000089902,3670.367458,-0.048572922,0.216595898,-0.224255963,0.82255814,0.955758445
ENSG00000089916,2911.117198,-0.317148356,0.268962765,-1.179153392,0.238337101,0.665974875
ENSG00000090006,2993.859984,0.323927867,0.253409497,1.278278326,0.201151307,0.6240077
ENSG00000090013,1914.351496,0.336552928,0.300818178,1.118791857,0.263228946,0.692692119
ENSG00000090020,3304.981218,0.163092222,0.206402885,0.790164451,0.429431734,0.815763821
ENSG00000090054,2379.013974,-0.048063174,0.20658828,-0.232651985,0.816031656,0.952831094
ENSG00000090060,5651.033414,0.081281613,0.253521503,0.320610332,0.748505707,0.936737442
ENSG00000090061,921.4734736,0.364714293,0.238210772,1.531057099,0.125755281,0.507403198
ENSG00000090097,1803.472114,-0.144231951,0.264291466,-0.545730639,0.585251107,0.884816488
ENSG00000090238,1092.847093,-0.011830965,0.282724535,-0.041846261,0.966621257,0.992908476
ENSG00000090263,1364.602233,0.262335065,0.254790775,1.029609746,0.303193238,0.727079655
ENSG00000090266,1733.093064,0.09648492,0.304405271,0.316962053,0.751272396,0.937539942
ENSG00000090273,4320.758225,0.364788203,0.26651659,1.368726065,0.17108492,0.584848482
ENSG00000090316,3363.985805,-0.377918367,0.270308889,-1.398098185,0.162083585,0.571321002
ENSG00000090339,88.3952882,-1.599593781,0.473224119,-3.380203407,0.000724322,0.016691967
ENSG00000090372,4408.835922,0.157509886,0.228041504,0.6907071,0.489749627,0.847616749
ENSG00000090376,44.00942189,-0.083742913,0.606069178,-0.138173852,NA,NA
ENSG00000090382,0.571280431,-0.114205677,0.33543721,-0.340468123,0.733504024,NA
ENSG00000090432,2205.693973,-0.052784818,0.209115098,-0.252419929,0.800716498,0.947285116
ENSG00000090447,384.6398072,1.149941354,0.304106638,3.781375383,0.000155964,0.005034335
ENSG00000090470,785.710826,0.481954949,0.260005077,1.853636684,0.063791156,0.357454662
ENSG00000090487,2328.096438,0.236728644,0.237113455,0.998377103,0.318096532,0.738713915
ENSG00000090512,47.19276137,-2.781968998,0.47771322,-5.823512687,5.76E-09,1.01E-06
ENSG00000090520,2658.124012,-0.03021106,0.214657984,-0.140740443,0.888074994,0.973305172
ENSG00000090530,3776.638489,1.041950898,0.359431423,2.898886495,0.003744904,0.057504638
ENSG00000090539,0.642064068,0.263952579,0.344535816,0.766110709,0.443610431,NA
ENSG00000090554,0.524066914,0.062447877,0.33322982,0.187401828,0.851345589,NA
ENSG00000090565,1909.318805,-0.327091007,0.20892905,-1.565560207,0.117451612,0.491435611
ENSG00000090581,1186.414539,-0.342034491,0.271221535,-1.26108899,0.207276787,0.630623265
ENSG00000090612,313.3773318,-0.766013012,0.326354112,-2.347183579,0.018915932,0.175730709
ENSG00000090615,4786.456334,-0.067749549,0.206211547,-0.328543914,0.742500447,0.936213542
ENSG00000090621,9328.654032,0.199230656,0.291075254,0.684464424,0.493681947,0.848982736
ENSG00000090659,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000090661,648.2080431,-0.110305433,0.362521953,-0.304272422,0.760920353,0.939470617
ENSG00000090674,740.8512037,-0.319600275,0.267559449,-1.194501918,0.232281691,0.660278179
ENSG00000090686,1783.458189,0.183871564,0.242847055,0.757149656,0.448960208,0.826794797
ENSG00000090776,9137.134071,0.188360247,0.316186488,0.595725164,0.551358844,0.874820777
ENSG00000090857,813.8634815,0.186112965,0.339895638,0.547559146,0.583994648,0.884205368
ENSG00000090861,5599.568287,0.531789792,0.299329121,1.7766056,0.075633154,0.394510562
ENSG00000090863,4951.703308,-0.065331786,0.215267716,-0.30349087,0.761515804,0.939759531
ENSG00000090889,448.9807416,3.075657703,0.450212345,6.831571226,8.40E-12,4.08E-09
ENSG00000090905,1942.586453,-0.168482551,0.236179075,-0.713367816,0.475618183,0.841403608
ENSG00000090924,417.3188092,-0.09354521,0.33322496,-0.280726901,0.778919874,0.943331788
ENSG00000090932,40.00581556,-0.5957705,0.466397075,-1.277389012,0.201464942,0.624494286
ENSG00000090971,412.3627319,0.191044318,0.281367995,0.678983826,0.49714811,0.850837996
ENSG00000090975,783.5158685,0.583856704,0.292553473,1.995726449,0.045963707,0.300233906
ENSG00000090989,1702.785607,-0.279685929,0.240698198,-1.16197766,0.24524454,0.674998652
ENSG00000091009,654.5956208,-0.072716697,0.268672983,-0.27065132,0.786659221,0.944182578
ENSG00000091010,2.124922835,-0.112007598,0.590320025,-0.189740468,0.849512508,NA
ENSG00000091039,3662.63708,-0.059530898,0.250951188,-0.237221026,0.812485326,0.951809318
ENSG00000091073,1124.331273,-0.086292051,0.224548723,-0.384290989,0.700762786,0.924976377
ENSG00000091106,19.61300724,-1.365726936,0.494194888,-2.763539183,0.005717823,0.07741411
ENSG00000091127,753.5700437,0.193268175,0.277351952,0.696833657,0.4859069,0.846437665
ENSG00000091128,184.9172449,0.719811495,0.518885189,1.387226904,0.165372584,0.576200207
ENSG00000091129,142.202771,-0.218930632,0.591661412,-0.37002689,0.711362455,0.928346416
ENSG00000091136,3784.714392,-0.336310625,0.250506964,-1.342520064,0.179427429,0.596772993
ENSG00000091137,9.660015838,-0.135436241,0.562447488,-0.240798018,0.809711665,0.950992673
ENSG00000091138,1.393148522,0.09452275,0.460614591,0.205210064,0.837408007,NA
ENSG00000091140,2928.13635,0.14490136,0.266285133,0.544158654,0.586332301,0.885341482
ENSG00000091157,613.7660511,-0.284881242,0.244523769,-1.165045195,0.244000699,0.673111775
ENSG00000091164,1994.000869,-0.017298866,0.23508434,-0.073585788,0.94133998,0.984766214
ENSG00000091181,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000091262,9.261579572,-0.16680022,0.566672762,-0.294350163,0.768490345,0.941761359
ENSG00000091317,4816.574652,0.050721486,0.23925307,0.211999312,0.832107571,0.958419702
ENSG00000091409,37816.98889,-0.281473918,0.324704959,-0.866860545,0.386018424,0.786381804
ENSG00000091428,62.19233209,-0.562284448,0.419490141,-1.340399673,0.180115442,0.598048553
ENSG00000091436,4877.660408,0.092872273,0.303822682,0.305679194,0.759848916,0.939033275
ENSG00000091482,0.823737997,-0.463715872,0.423619421,-1.094652059,0.273669099,NA
ENSG00000091483,1978.968751,0.453222503,0.250429841,1.809778347,0.070330167,0.378771122
ENSG00000091490,2981.842724,-0.292098263,0.199113257,-1.466995554,0.142377265,0.538572765
ENSG00000091513,4.087158512,0.24339226,0.593034222,0.410418575,0.681498923,NA
ENSG00000091527,8126.589812,-0.145656878,0.264142549,-0.551432849,0.581336988,0.883263592
ENSG00000091536,12.51962838,-0.565553127,0.601750149,-0.939847091,0.347296,0.758157229
ENSG00000091542,2473.117338,-0.062365077,0.22636154,-0.275510924,0.782923734,0.943627963
ENSG00000091583,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000091592,2613.425899,-0.121097375,0.263673386,-0.459270376,0.646040018,0.906821476
ENSG00000091622,2859.579886,0.199722495,0.283230114,0.705159817,0.480710785,0.842797576
ENSG00000091640,2058.71436,0.141945528,0.246735163,0.575295091,0.565091741,0.87911007
ENSG00000091651,444.8277546,1.181178823,0.435829542,2.710185313,0.006724563,0.087248461
ENSG00000091656,89.67758698,-1.409336398,0.416857214,-3.380861239,0.00072259,0.016685007
ENSG00000091704,0.378062323,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000091732,551.7493125,0.434835315,0.256271241,1.696777655,0.089738705,0.431282829
ENSG00000091831,67.21890008,-2.447272938,0.389395163,-6.284805694,3.28E-10,9.08E-08
ENSG00000091844,14.05630747,-0.423116213,0.596754685,-0.709028725,0.478306652,0.842617265
ENSG00000091879,10.57976256,0.933745888,0.572224794,1.631781596,0.102725504,0.461498381
ENSG00000091947,753.420817,0.341374695,0.235936781,1.446890532,0.147927585,0.548474066
ENSG00000091972,6.733314331,0.039817481,0.596433989,0.066759242,0.946773371,0.98618925
ENSG00000091986,3311.622474,-0.882935072,0.340871052,-2.5902319,0.00959113,0.112296849
ENSG00000092009,3.853052163,-0.11368991,0.606337306,-0.187502746,0.851266471,NA
ENSG00000092010,1435.879318,0.236068293,0.228106969,1.034901711,0.300714815,0.725427076
ENSG00000092020,200.2090096,0.047479855,0.273609728,0.173531312,0.862233818,0.966682176
ENSG00000092036,236.1842122,1.004870774,0.389006109,2.583174787,0.009789571,0.113817339
ENSG00000092051,6.976385763,0.179507568,0.585822559,0.306419691,0.759285118,0.938958237
ENSG00000092054,0.621814759,0.248000587,0.336285457,0.737470451,0.460836306,NA
ENSG00000092068,2149.605257,-0.349707036,0.410491906,-0.851921879,0.394257452,0.791206955
ENSG00000092094,290.9503707,0.331570356,0.269335874,1.231066441,0.218298016,0.644102762
ENSG00000092096,75.44574681,-0.146226703,0.512309036,-0.285426751,0.775317215,0.943147915
ENSG00000092098,615.7045746,0.2606897,0.21764078,1.197798044,0.230995649,0.658815601
ENSG00000092108,1263.700526,0.040592112,0.29345496,0.138324845,0.889983691,0.973884773
ENSG00000092140,594.6778883,0.251712596,0.31165786,0.80765682,0.419288168,0.80883278
ENSG00000092148,5785.297143,-0.188696001,0.249060305,-0.757631776,0.448671452,0.826687488
ENSG00000092199,13478.58229,-0.074779995,0.24851408,-0.300908485,0.76348428,0.940676073
ENSG00000092200,3.00650428,0.091828144,0.602009249,0.152536101,0.878764119,NA
ENSG00000092201,4917.954124,0.484955657,0.228618045,2.121248373,0.033900906,0.250992733
ENSG00000092203,3262.642293,-0.116295664,0.218227898,-0.532909243,0.594096407,0.887532131
ENSG00000092208,295.0966799,0.019095513,0.296108292,0.064488276,0.948581442,0.986730805
ENSG00000092295,5080.645512,0.781952483,0.425784776,1.836497046,0.066284179,0.364506864
ENSG00000092330,4197.5809,0.303036622,0.371326794,0.816091451,0.414447833,0.805949595
ENSG00000092345,0.325824102,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000092377,12.95536392,0.035817894,0.375777389,0.09531679,0.924063207,0.98219036
ENSG00000092421,193.9604413,-2.952581488,0.427190761,-6.911623003,4.79E-12,2.57E-09
ENSG00000092439,1513.915763,0.046388564,0.27035208,0.17158575,0.863763212,0.966782259
ENSG00000092445,701.7074859,0.184919568,0.328865587,0.562295282,0.573914853,0.881453856
ENSG00000092470,226.4231258,2.806996155,0.504550046,5.563365179,2.65E-08,3.78E-06
ENSG00000092529,29.1115432,-0.637484867,0.505858713,-1.260203395,0.207595998,0.631218611
ENSG00000092531,1977.086466,0.064991664,0.246579887,0.263572445,0.792109394,0.94511644
ENSG00000092607,30.92477853,-0.096622754,0.606360556,-0.15934868,0.87339417,0.969202047
ENSG00000092621,885.143224,2.001910587,0.308187381,6.495757817,8.26E-11,2.99E-08
ENSG00000092758,172.1193516,1.380234211,0.36418267,3.789950275,0.000150677,0.004927573
ENSG00000092820,29127.38008,0.106049069,0.233377865,0.454409285,0.649534271,0.908666908
ENSG00000092841,17658.17159,-0.275765084,0.285990527,-0.964245518,0.334922849,0.750824342
ENSG00000092847,1850.128435,0.312745644,0.258415269,1.210244446,0.226185108,0.652099393
ENSG00000092850,1.63684281,-0.157866301,0.51207971,-0.308284624,0.757865765,NA
ENSG00000092853,400.4896599,2.576692541,0.482480474,5.340511546,9.27E-08,1.10E-05
ENSG00000092871,902.5410315,0.537984663,0.220493901,2.439907236,0.014691034,0.148690289
ENSG00000092929,142.8606094,-0.328778231,0.349934641,-0.939541824,0.347452629,0.758175366
ENSG00000092931,491.733386,-0.372787193,0.256346336,-1.454232576,0.145881836,0.545304551
ENSG00000092964,1097.239125,0.059261733,0.418317087,0.141667016,0.88734303,0.973199173
ENSG00000092969,1076.082315,-2.401064819,0.253969676,-9.45413978,3.26E-21,9.27E-18
ENSG00000092978,620.2501002,-0.240671993,0.314535885,-0.765165456,0.444173027,0.824465932
ENSG00000093000,2409.650324,-0.05248785,0.231287627,-0.226937562,0.820472293,0.954975811
ENSG00000093009,382.3445737,2.70340918,0.452077326,5.979970738,2.23E-09,4.49E-07
ENSG00000093010,5706.409296,-0.139071707,0.252486265,-0.550808999,0.581764614,0.883263592
ENSG00000093072,27.24300208,-1.420593828,0.544858796,-2.607269699,0.009126744,0.10825982
ENSG00000093100,6.481636943,-0.902549931,0.601527749,-1.50042942,0.133503203,0.523725605
ENSG00000093134,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000093144,1629.712628,-0.227420634,0.264225811,-0.860705594,0.389400212,0.788776878
ENSG00000093167,5041.062998,-0.531446626,0.288909619,-1.839490937,0.06584301,0.363349787
ENSG00000093183,2254.985041,0.19880433,0.23255728,0.854861777,0.392627673,0.790254951
ENSG00000093217,106.0520071,-0.375631562,0.352618148,-1.065264404,0.286756296,0.712726069
ENSG00000094631,1135.694502,0.359758995,0.273080932,1.317407965,0.187701912,0.606271698
ENSG00000094755,28.43093097,-1.334095338,0.602816316,-2.213104228,0.026890461,0.219577866
ENSG00000094796,1326.936062,2.376874602,0.430295373,5.523820961,3.32E-08,4.59E-06
ENSG00000094804,629.2765266,1.891024994,0.428816698,4.409867907,1.03E-05,0.000561304
ENSG00000094841,452.8248443,-0.421461706,0.323043036,-1.304661171,0.192008249,0.612237637
ENSG00000094880,1350.671759,-0.010736503,0.236073895,-0.045479419,0.963725179,0.992281715
ENSG00000094914,1352.525467,0.427883145,0.279759474,1.529467938,0.126148482,0.508577563
ENSG00000094916,6295.868876,0.83106982,0.304279165,2.73127416,0.006308996,0.08358918
ENSG00000094963,13.90331728,-0.315842875,0.606321479,-0.520916521,0.602424926,0.890712311
ENSG00000094975,1087.232167,-0.222358579,0.314180035,-0.707742552,0.479105148,0.842617265
ENSG00000095002,573.7596278,0.863727852,0.361199628,2.391275584,0.016789945,0.162403372
ENSG00000095015,590.0557679,0.032438678,0.248581307,0.130495243,0.896174618,0.974915563
ENSG00000095059,1213.007834,0.481925965,0.268941668,1.791934917,0.073143392,0.387350919
ENSG00000095066,1606.544576,0.095935763,0.235202213,0.407886313,0.683357142,0.919119866
ENSG00000095110,2.718763149,0.184479759,0.557812743,0.330719872,0.740856091,NA
ENSG00000095139,7615.952494,-0.195917576,0.191960025,-1.020616535,0.307436153,0.730656135
ENSG00000095203,1680.085596,-0.476358061,0.29347293,-1.623175469,0.1045519,0.46524767
ENSG00000095209,353.8911476,-0.215210878,0.371806186,-0.578825436,0.562706967,0.878970349
ENSG00000095261,1953.94557,-0.197356129,0.212791504,-0.927462449,0.35368648,0.764656962
ENSG00000095303,277.3612395,-1.943173252,0.432198421,-4.496021171,6.92E-06,0.000411618
ENSG00000095319,2875.195497,0.802596404,0.275667151,2.911469146,0.003597334,0.055797906
ENSG00000095321,617.9076778,-1.385556507,0.274192608,-5.053223413,4.34E-07,4.06E-05
ENSG00000095370,7.5760513,-0.093563177,0.592120204,-0.158013823,0.874445906,0.969795181
ENSG00000095380,1506.438759,0.11019829,0.336884448,0.327110054,0.743584648,0.936213542
ENSG00000095383,6542.837575,0.191365339,0.261654555,0.731366357,0.464555409,0.835478195
ENSG00000095397,460.265314,0.043628377,0.392724842,0.111091463,0.911543819,0.978570608
ENSG00000095464,2.864546414,0.441096024,0.597696712,0.737993058,0.460518668,NA
ENSG00000095485,737.7278743,0.396352015,0.334399361,1.185265469,0.235912502,0.663433124
ENSG00000095539,101.7204723,-0.024911037,0.405750058,-0.061395031,0.95104461,0.987288558
ENSG00000095564,1760.331446,-0.313192574,0.373426688,-0.838698958,0.401638263,0.795968075
ENSG00000095574,548.583998,0.024220674,0.219533834,0.110327748,0.912149452,0.978891847
ENSG00000095585,350.2330862,-0.290359808,0.412623646,-0.703691634,0.481624831,0.843404567
ENSG00000095587,38.26384365,-1.602993521,0.483437249,-3.315825423,0.000913729,0.01972488
ENSG00000095596,1.048022382,-0.279980393,0.345743974,-0.809791099,0.418060249,NA
ENSG00000095627,41.63878246,0.7541109,0.535342819,1.408650445,NA,NA
ENSG00000095637,71.01863189,-1.700580346,0.437340688,-3.888456741,0.000100884,0.003549821
ENSG00000095713,4.351281042,-0.279213718,0.607004966,-0.459985887,0.64552635,0.906821476
ENSG00000095739,405.2265675,-0.724889529,0.500258131,-1.449030978,0.147328932,0.548189725
ENSG00000095752,124.5972055,-0.925765408,0.444401098,-2.083175337,0.037235244,0.266205093
ENSG00000095777,1.252517162,0.471378216,0.426151037,1.106129458,0.26867049,NA
ENSG00000095787,4130.917145,0.070500515,0.265425864,0.265612832,0.790537402,0.944848283
ENSG00000095794,322.3852379,0.087007579,0.266120356,0.326948227,0.743707044,0.936213542
ENSG00000095906,2055.547247,0.476822325,0.284255187,1.677444587,0.093455577,0.440222627
ENSG00000095932,2.724858194,-0.529594812,0.441374695,-1.199875792,NA,NA
ENSG00000095951,1863.502956,0.125418105,0.333667818,0.375877139,0.707008237,0.927404073
ENSG00000095970,263.7137289,-2.318241487,0.448136699,-5.173067704,2.30E-07,2.34E-05
ENSG00000096006,0.34821339,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000096060,8598.270434,0.618252235,0.276122284,2.239052295,0.025152514,0.210036672
ENSG00000096063,4131.408165,-0.003151665,0.244268616,-0.012902456,0.989705616,0.998594059
ENSG00000096070,1211.717452,0.126662779,0.218701168,0.579159135,0.562481802,0.878947895
ENSG00000096080,703.7353194,0.424334079,0.270709899,1.567486377,0.117001048,0.49067022
ENSG00000096088,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000096092,589.5535962,-0.153841529,0.304332129,-0.505505382,0.613203919,0.894857251
ENSG00000096093,182.4508588,-0.008060491,0.32756309,-0.024607446,0.98036808,0.997080641
ENSG00000096384,42958.89487,0.024397222,0.221605583,0.110092995,0.912335623,0.978891847
ENSG00000096395,0.34821339,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000096401,2015.084867,0.322981433,0.278431186,1.160004516,0.246046968,0.675899504
ENSG00000096433,13296.66585,0.021077398,0.23717441,0.08886877,0.929186203,0.982774026
ENSG00000096654,168.3002473,-0.351891401,0.31010344,-1.13475491,0.256478024,0.686249021
ENSG00000096696,129970.7882,-0.38650166,0.327265456,-1.181003534,0.23760132,0.66537969
ENSG00000096717,684.9324814,0.314132825,0.248793722,1.2626236,0.206724482,0.630107865
ENSG00000096746,3153.406043,0.46776198,0.268313785,1.74333935,0.081274356,0.408967481
ENSG00000096872,461.0437706,-0.237589704,0.30452061,-0.780208945,0.435267898,0.818530395
ENSG00000096968,377.2646709,-0.115037807,0.367859701,-0.312721961,0.754491909,0.937841098
ENSG00000096996,1.084319721,0.228041315,0.447850845,0.50919032,0.610618828,NA
ENSG00000097007,3411.655041,-0.366812172,0.256701912,-1.428942107,0.153020874,0.555449636
ENSG00000097021,6784.796209,0.623903721,0.311340746,2.003925693,0.045078021,0.296981099
